HST_ID,CHSTNAME,HST_KURZ,SUM_DWV,SUM_DTV,EIN_DWV,AUS_DWV,EIN_DTV,AUS_DTV,NHSTID,DIVA_NR,CNAME,VTYP,ZONEN,LINIEN,E,N,lng,lat
630,"Zollikon, Rebwiesstrasse",RWIE,126.1,100.786575342466,62.07,64.03,49.89301369863011,50.8935616438356,8576189.0,2040,Zollikon,Bus,140.0,910,2686935,1244510,8.5891117525,47.3457130762
152,"Zürich, Hirzenbach",HIRZ,1983.4347410358596,1763.2117808219198,1012.3711155378498,971.0636254980079,902.000356164384,861.2114246575342,8591194.0,1220,Zürich,Tram,110.0,9,2686996,1250909,8.591162629400001,47.4032530644
691,"Küsnacht ZH, Hesligenstrasse",HESL,76.84,63.58443835616429,38.55,38.29,31.264904109589,32.3195342465753,8576220.0,1182,Küsnacht ZH,Bus,140.0,916,2687293,1241185,8.5932013963,47.315762720900004
674,"Zürich, Segeten",SEGE,95.8,80.18991780821909,51.0,44.8,42.8562739726027,37.3336438356164,8591360.0,3767,Zürich,Bus,110.0,91,2687310,1245632,8.5942924026,47.3557540517
438,"Gockhausen, Ursprungstrasse",URSP,137.180358565737,108.871698630137,75.3174900398406,61.862868525896396,59.6421643835616,49.2295342465753,8590635.0,6214,Gockhausen,Bus,121.0,"751,E,N17",2687697,1248873,8.600049038,47.3848499021
384,"Zürich, Kienastenwies",KIEN,2120.83331992031,1854.2305295890399,1040.45984900398,1080.3734709163298,903.145649589041,951.0848800000001,8591228.0,1389,Zürich,"Bus,Trolleybus",110.0,"31,N16",2687812,1245571,8.600924128700001,47.3551387726
627,"Zollikerberg, Station",ZOBE,677.74,557.2953424657529,311.17,366.57,253.12139726027402,304.17394520547896,8591028.0,3002,Zollikerberg,Bus,140.0,"91,910,917",2687957,1244582,8.6026489229,47.3462250364
720,"Zollikerberg, Resirain",RESI,5.0,3.43835616438356,0.0,5.0,0.0,3.43835616438356,8591026.0,6470,Zollikerberg,Bus,140.0,917,2688261,1244831,8.6067205167,47.3484237464
580,"Pfaffhausen, Müseren",PMUE,722.0399999999998,619.9246575342469,333.408,388.632,284.3021041095889,335.622553424658,8591832.0,1873,Pfaffhausen,Bus,121.0,"701,703,704,N16,N19",2689055,1246430,8.6175450975,47.3626972354
579,"Pfaffhausen, Feldhof",FELH,314.042,265.402580821918,160.138,153.904,131.86032328767098,133.542257534247,8590751.0,833,Pfaffhausen,Bus,121.0,"704,N19",2689245,1246585,8.6200908508,47.36406549
760,"Wangen, Hätzelwisen",WHAE,0.0,0.10827397260274,0.0,0.0,0.0,0.10827397260274,8590902.0,1266,Wangen bei Dübendorf,Bus,121.0,"796,N17",2690884,1251742,8.642832951900001,47.410219231599996
452,"Fällanden, Wigarten",FWIG,481.00707,368.35888923287695,230.01781,250.98926,176.957288520548,191.40160071232899,8590611.0,3368,Fällanden,Bus,121.0,"743,744,745,N19",2690901,1247382,8.642172138400001,47.3710067467
517,"Ebmatingen, Looren",MLOR,257.99532,186.85809676712296,121.17732,136.818,86.9898282739726,99.8682684931507,8590597.0,1583,Ebmatingen,Bus,121.0,"701,744",2691655,1243994,8.6514603562,47.3404332341
518,"Aesch bei Maur, Im Brünneli",IMBR,129.64,89.14969863013698,81.25,48.39,55.8732876712329,33.2764109589041,8590487.0,6600,Aesch bei Maur,Bus,130.0,744,2691917,1242869,8.6546960483,47.3302793198
704,"Volketswil, Volkiland Chliriet",VCHL07,71.212,62.9677041095891,35.062,36.15,30.968005479452096,31.999698630137,8503154.0,632,Volketswil,Bus,121.0,"704,721,726,727",2692799,1248622,8.6675550739,47.381893680299996
457,"Maur, Kirche",MKIR,234.62068,203.82260460273997,107.89581,126.72487,92.41076249315071,111.411842109589,8590714.0,1403,Maur,Bus,130.0,"701,743,N16",2693363,1243733,8.6740035732,47.3378463432
655,"Spreitenbach, Interio",SINT,169.66999999999996,123.659424657534,101.15,68.52,73.40736986301371,50.252054794520504,8590276.0,6303,Spreitenbach,Bus,,303,2669863,1253321,8.3645823181,47.4269856996
653,"Spreitenb, Center Spreitenbach",CESP,168.46,138.347561643836,88.12,80.34,73.2984109589041,65.0491506849315,8590397.0,6586,Spreitenbach,Bus,184.0,303,2670266,1252789,8.3698394873,47.422158280299996
686,"Dietikon, Staffelackerstrasse",STAF,273.85,221.21947945205497,39.39,234.46,32.9943835616438,188.22509589041098,8590532.0,2471,Dietikon,Bus,154.0,306,2671876,1250556,8.3908152593,47.4019020372
568,"Bergdietikon, Rietwies",RIEW,79.9020717131474,63.447123287671296,41.2858964143426,38.6161752988048,32.87950684931509,30.5676164383562,8590204.0,2085,Bergdietikon,Bus,184.0,"305,315",2671877,1249598,8.3906745574,47.3932861254
571,"Dietikon, Marmori-Weiher",MARW,88.7497211155378,77.39632876712318,41.459721115537796,47.29,35.3875342465753,42.0087945205479,8590220.0,1616,Dietikon,Bus,154.0,"305,315",2672144,1250248,8.394315604500001,47.3991027349
560,"Dietikon, Vorstadt",VORS,231.06,193.65643835616402,107.02,124.04,88.5438904109589,105.11254794520501,8590535.0,3798,Dietikon,Bus,154.0,303,2672391,1251356,8.3977666574,47.409040438000005
606,"Dietikon, Bahnhofstrasse",BSTD,56.74,48.068547945205495,51.08,5.66,43.2181917808219,4.85035616438356,8590217.0,414,Dietikon,Bus,154.0,"305,306,325",2672843,1250835,8.403669936,47.4043049932
506,"Urdorf, Herweg",HWEG,364.2616,276.708607123288,181.788,182.4736,136.653665753425,140.054941369863,8590839.0,1178,Urdorf,Bus,154.0,"303,314,N30",2673933,1249663,8.4179153465,47.3936431734
645,"Urdorf, Luberzen",LUBE,581.7,423.241205479452,290.48,291.22,210.29638356164398,212.94482191780799,8590840.0,1586,Urdorf,Bus,154.0,303,2674345,1249687,8.4233759715,47.39381265
203,"Weiningen ZH, Schulhaus",SWEI,696.403266932271,508.36016438356097,374.92768924302806,321.4755776892429,273.70024657534196,234.659917808219,8590914.0,2268,Weiningen ZH,Bus,154.0,"302,304,N30",2674723,1252441,8.4288425648,47.4185378511
372,"Schlieren, Zentrum",SZEN,3785.9773828685193,3192.06241945205,1963.4977019920293,1822.4796808764895,1662.9270772602702,1529.1353421917797,8590804.0,2237,Schlieren,Trolleybus,154.0,31,2676160,1250094,8.447483590700001,47.397265651400005
170,"Zürich, Schiffbau",SBAU,12756.8812928287,10669.158806849298,6410.29172749004,6346.58956533865,5367.06266739726,5302.096139452049,8594239.0,6759,Zürich,"Bus,Tram,Trolleybus",110.0,"4,8,33,72,83,N5,N8",2681637,1249140,8.5198520741,47.388029952
70,"Zürich, Schwandenholz",SHOL,395.6384860557769,353.34268493150694,198.68693227091597,196.951553784861,177.512273972603,175.830410958904,8591350.0,2298,Zürich,Bus,110.0,"62,E,N1",2681645,1253124,8.5206855525,47.423858321800004
619,"Zürich, Frymannstrasse",FRYM,591.61,524.10402739726,312.45,279.16,273.814109589041,250.289917808219,8591154.0,916,Zürich,Bus,110.0,"70,N12",2681665,1243259,8.519150441399999,47.335136077399994
221,"Zürich,Kalkbreite/Bhf.Wiedikon",KALK,16254.024501992,14314.236191780801,7995.218685258958,8258.80581673307,7037.118493150689,7277.117698630139,8591218.0,1357,Zürich,"Bus,Tram,Trolleybus",110.0,"2,3,32,N14",2681769,1247629,8.521324010599999,47.3744245825
48,"Zürich, Bahnhof Wiedikon",BWIE,11997.088565737,10033.6596986301,6026.41856573705,5970.67,5055.62410958904,4978.0355890411,8573710.0,3042,Zürich,"Bus,Tram",110.0,"9,14,67,76,215,220,235,236,245,350",2681991,1247302,8.524203232,47.371456155299995
626,"Zürich, Verenastrasse",VERE,1100.47,934.5588767123289,370.34,730.13,305.3392876712331,629.2195890410959,8591410.0,2776,Zürich,Bus,110.0,"70,N12",2682127,1243898,8.525379549,47.340825541499996
363,"Zürich, Militär-/Langstrasse",MILA,10471.7196613546,9968.8908630137,5054.6797382470095,5417.03992310757,4864.528093972601,5104.362769041099,8591277.0,1644,Zürich,"Bus,Trolleybus",110.0,"31,32,N2,N8",2682237,1248211,8.5276269159,47.3796004905
682,"Adliswil, Grundstrasse",AGRU,47.06,40.3747397260274,25.68,21.38,21.552438356164398,18.822301369863,8595717.0,6961,Adliswil,Bus,150.0,185,2682523,1240804,8.530049590900001,47.3129501693
413,"Zürich, Bahnhof Selnau",BSEL,2942.09641434263,2373.58663013698,1372.5103984063699,1569.5860159362599,1100.7334520547902,1272.85317808219,8591064.0,2551,Zürich,Tram,110.0,8,2682582,1247223,8.532012613400001,47.3706718792
314,"Zürich, Berufswahlschule",BERU,58.66,48.6639452054795,37.57,21.09,30.9465479452055,17.717397260274005,8591076.0,3587,Zürich,Bus,110.0,40,2682629,1250971,8.5333270289,47.4043730446
332,"Zürich, Schönauring",SCHG,1795.2153784860502,1596.21090410959,957.1732270916327,838.0421513944221,851.8881643835618,744.322739726027,8591342.0,2320,Zürich,Bus,110.0,"75,N6",2682831,1253390,8.536451182,47.4261023695
108,"Zürich, Laubiweg",LAUI,1797.7617131474099,1590.62731506849,813.2798804780881,984.481832669323,714.6099452054788,876.0173698630141,8591246.0,1522,Zürich,Tram,110.0,"11,15",2682871,1249931,8.536339996799999,47.3949895994
243,"Zürich, Sihlquai/HB",SIHL,24178.8258565737,20372.703369863,12079.9770916335,12098.8487649402,10299.3582191781,10073.3451506849,8591368.0,2395,Zürich,"Bus,Tram",110.0,"4,13,17,N1,N4,N5,N7,N13",2682990,1248252,8.5376046252,47.379874803
118,"Zürich, Bürkliplatz",BURK,15760.131952191201,14291.1847123288,7707.564661354579,8052.56729083665,6973.948191780821,7317.23652054795,8591105.0,615,Zürich,"Bus,Tram",110.0,"2,5,8,9,11,161,165",2683250,1246773,8.5407721127,47.3665408057
727,"Kilchberg ZH, Altersheim",ALHK,38.3841,29.970107123287697,13.6241,24.76,10.686709863013698,19.283397260274,8590670.0,75,Kilchberg ZH,Bus,150.0,162,2683321,1241587,8.540747741699999,47.319891791
329,"Zürich, Leimgrübelstrasse",LEIM,1794.95701195219,1580.1558082191802,935.7876494023901,859.169362549801,820.051506849315,760.1043013698629,8591248.0,1532,Zürich,Bus,110.0,"75,N6",2683371,1253681,8.5436616088,47.428651228199996
300,"Kilchberg ZH, Paradiessteig",PAKI,203.81,162.672301369863,78.31999999999998,125.49,61.97019178082189,100.702109589041,8590683.0,1863,Kilchberg ZH,Bus,150.0,161,2683487,1242679,8.543146499099999,47.3296917006
302,"Kilchberg ZH, Weinbergstrasse",WEIK,123.18,100.36843835616399,59.88,63.3,48.6289315068493,51.7395068493151,8590692.0,2859,Kilchberg ZH,Bus,150.0,161,2683494,1242934,8.5432865836,47.3319841522
131,"Zürich, Langmauerstrasse",LANM,2055.0974103585695,1853.9872602739695,963.9464143426302,1091.1509960159399,862.428739726027,991.5585205479449,8591244.0,1507,Zürich,"Bus,Tram",110.0,"9,10,N11",2683511,1249779,8.544787983500001,47.3935417854
336,"Zürich, Bahnhof Oerlikon Ost",BOEO,17385.1897609562,14591.121780821899,8611.76406374502,8773.425697211158,7205.046246575341,7386.07553424658,8591063.0,3447,Zürich,"Bus,Tram",110.0,"10,14,75,768,781,787,E,N6",2683578,1251982,8.5460871229,47.4133454825
133,"Zürich, Kinkelstrasse",KINK,1538.4199203187202,1372.10602739726,727.0415139442229,811.3784063745021,642.249260273973,729.8567671232879,8591229.0,1399,Zürich,"Bus,Tram",110.0,"9,10,N11",2683635,1249263,8.5463337601,47.3888855033
136,"Zürich, Haldenbach",HALB,6000.9606374502,4852.442630136991,2538.96888446215,3461.99175298805,2058.27789041096,2794.1647397260294,8591173.0,1098,Zürich,"Bus,Tram",110.0,"9,10,N11",2683784,1248306,8.5481277365,47.380259953999996
135,"Zürich, Winkelriedstrasse",WINK,3664.3856972111603,3162.00315068493,1536.6780079681298,2127.70768924303,1311.13747945205,1850.86567123288,8591433.0,2924,Zürich,"Bus,Tram",110.0,"9,10,N11",2683786,1248632,8.5482152569,47.3831915274
134,"Zürich, Seilbahn Rigiblick",RIGI,12657.7963422311,10840.978964109601,5994.132222310761,6663.6641199203195,5103.69522684932,5737.283737260269,8591362.0,2367,Zürich,"Bus,Standseilbahn,Tram,Trolleybus",110.0,"9,10,23,33,N11",2683788,1248950,8.5483012888,47.386051151400004
737,"Waldegg, Birmensdorferstrasse",WALBIST,0.0,2.48032876712329,0.0,0.0,0.27780821917808196,2.20252054794521,8502559.0,3356,Waldegg bei Uitikon,Bus,154.0,"215,220,235,236,245,350,N14",2677407,1246888,8.4634456388,47.3682872382
35,"Zürich, Salzweg",SALZ,733.7999999999998,647.051671232877,325.93,407.87,287.55498630137004,359.49668493150693,8591333.0,2152,Zürich,Bus,110.0,"35,67,78,N13",2678007,1249055,8.4717660306,47.3877053378
179,"Oberengstringen, Eggbühl",EGGB,381.08,339.45873972602806,178.69,202.39,159.339479452055,180.119260273973,8590725.0,748,Oberengstringen,Bus,154.0,"304,308,N4",2678156,1251038,8.4740857043,47.405521614799994
39,"Zürich, Untermoosstrasse",UNTM,1822.02756972112,1592.4654246575299,884.9442231075702,937.0833466135458,771.094630136986,821.370794520548,8591408.0,2754,Zürich,Bus,110.0,"67,80,N13",2678896,1248191,8.4833864153,47.3798291479
237,"Zürich, Bändliweg",BAEN,1815.95824701195,1536.05079452055,888.279561752988,927.6786852589639,751.4961917808218,784.5546027397259,8591068.0,592,Zürich,"Bus,Tram",110.0,"17,78,307",2678994,1250030,8.4850086996,47.3963563042
642,"Zürich, Solidapark",SOLP,154.54,127.451671232877,85.76999999999998,68.77,70.6751506849315,56.7765205479452,8591372.0,6003,Zürich,Bus,110.0,35,2679270,1249074,8.4884948546,47.3877254542
256,"Zürich, Segantinistrasse",SEGA,1229.90430278885,1061.9575890411,545.3907968127489,684.513505976096,465.233671232877,596.723917808219,8591358.0,2364,Zürich,"Bus,Trolleybus",110.0,"46,N4",2679352,1251268,8.4899700235,47.40744706939999
461,"Zürich, Flurstrasse",FLUR,3054.53,2317.3078630136897,1497.95,1556.58,1140.09443835616,1177.2134246575301,8591134.0,867,Zürich,Bus,110.0,"83,89",2679543,1248390,8.4919885029,47.381541051099994
411,"Zürich, Siemens",SIEM,4008.4006772908406,3471.0816164383605,1986.62346613546,2021.7772111553797,1723.72682191781,1747.3547945205498,8591363.0,2385,Zürich,Tram,110.0,3,2679700,1248050,8.4940068057,47.378464313100004
697,"Zürich, Michelstrasse",MICH,205.97,182.42550684931498,80.64,125.33,71.14323287671229,111.282273972603,8591275.0,1641,Zürich,Bus,110.0,38,2679779,1251149,8.4956054873,47.406325271499995
699,"Zürich, Schützenhaus Höngg",SHOE,85.79,89.3469863013699,35.15,50.64,37.0892876712329,52.25769863013699,8591348.0,3566,Zürich,Bus,110.0,38,2679883,1251529,8.4970511019,47.40973013560001
79,"Zürich, Triemlispital",TRIS,1722.28266932271,1463.78139726027,776.9109163346609,945.3717529880479,659.395178082192,804.3862191780818,8591401.0,2682,Zürich,Bus,110.0,80,2679936,1246664,8.496884035599999,47.3659708111
86,"Zürich, Meierhofplatz",MEIE,9896.154741035849,8505.03035616438,4881.69932270916,5014.45541832669,4205.058164383559,4299.97219178082,8576240.0,1626,Zürich,"Bus,Tram,Trolleybus",110.0,"13,38,46,80,N4,N8",2680070,1250673,8.499375196399999,47.4020091199
342,"Zürich, Aspholz",ASPH,896.0037450199198,745.827178082192,462.4264541832671,433.57729083665294,383.16197260274004,362.66520547945197,8591046.0,6627,Zürich,Bus,110.0,61,2680159,1253229,8.501012496900001,47.424985227600004
543,"Zürich, Schweighof",SHOF,1267.2600000000002,1068.8435068493102,607.53,659.73,508.097835616438,560.7456712328769,8591351.0,2302,Zürich,Bus,110.0,"73,89,N5",2680377,1246537,8.5026988471,47.3647750069
234,"Zürich, Hardturm",SPOH,1884.1033067729095,1850.2627671232894,905.4934661354581,978.6098406374499,880.110082191781,970.152684931507,8591178.0,2447,Zürich,"Bus,Tram",110.0,"8,17,N13",2680469,1249806,8.5045044175,47.39416324770001
45,"Zürich, Gutstrasse",GUTS,527.76,443.0583013698629,261.08,266.68,219.668383561644,223.38991780821897,8591170.0,1073,Zürich,Bus,110.0,67,2680664,1247315,8.5066380042,47.37173683979999
252,"Zürich, Alte Trotte",ATRO,737.1554980079679,671.835534246576,330.7510756972109,406.4044223107569,300.329369863014,371.506164383562,8591039.0,67,Zürich,"Bus,Tram",110.0,"13,N4",2680701,1250191,8.5076465397,47.3975973099
366,"Zürich, Herdernstrasse",HERD,1456.47381434263,1380.08519835616,696.8342764940239,759.6395378486061,658.288776438356,721.796421917808,8591186.0,1162,Zürich,"Bus,Trolleybus",110.0,"31,N2",2680835,1248773,8.509165142999999,47.384828276099995
153,"Zürich, Albisriederplatz",ALBP,29632.534608366495,25888.8045115068,14779.1082932271,14853.426315139399,12929.218113972602,12959.586397534202,8591038.0,48,Zürich,"Bus,Tram,Trolleybus",110.0,"2,3,33,72,83,N5,N14",2680938,1248039,8.5103963009,47.3782144765
404,"Zürich, Toni-Areal",TONA,7976.22055776892,6470.18624657534,4047.6925896414305,3928.5279681274897,3286.9481643835597,3183.23808219178,8591398.0,718,Zürich,Tram,110.0,4,2680943,1249370,8.5107032733,47.390184064399996
484,"Zürich, Binz",BINZ,1031.03,736.155095890411,559.66,471.37,397.061424657534,339.093671232877,8591824.0,493,Zürich,Bus,110.0,"76,N5",2681560,1246352,8.5183243735,47.362965886800005
97,"Zürich, Glaubtenstrasse Nord",GLNO,2300.45406374502,1927.0999178082202,1366.25737051793,934.1966932270919,1134.47035616438,792.629561643836,8595899.0,6975,Zürich,Bus,110.0,"40,80",2681581,1252110,8.5196523329,47.4147470733
219,"Zürich, Fröhlichstrasse",FROE,7673.191016733069,6772.53919232877,3890.4262609561797,3782.7647557768896,3421.9990178082203,3350.54017452055,8576199.0,917,Zürich,"Bus,Tram,Trolleybus",110.0,"2,4,33,912,916,N18",2684486,1245526,8.5568980662,47.355168768199995
476,"Glattbrugg, Mode Center TMC",MODE07,0.0,0.08975342465753398,0.0,0.0,0.08975342465753398,0.0,8590627.0,1651,Glattbrugg,Bus,121.0,N7,2684537,1253119,8.5590078709,47.423448344200004
26,"Zürich, Botanischer Garten",BOGA,926.371300398407,788.6320449315069,436.7447051792831,489.626595219124,373.9860575342469,414.64598739726,8591094.0,3645,Zürich,"Bus,Trolleybus",110.0,"33,77",2684550,1245991,8.557832846,47.3593424874
410,"Zürich, Hölderlinstrasse",HOEL,2950.89665338646,2569.69824657534,1400.81394422311,1550.0827091633498,1210.47780821918,1359.22043835616,8591199.0,1278,Zürich,"Bus,Tram",110.0,"3,8,N16,N19",2684883,1246749,8.5623839226,47.3661166573
472,"Glattbrugg, Zentrum",GLAG07,0.0,1.8435068493150701,0.0,0.0,0.08405479452054801,1.75945205479452,8590631.0,992,Glattbrugg,Bus,121.0,"762,768,N7",2685031,1254247,8.565768762200001,47.4335290253
618,"Zürich, Titlisstrasse",TITL,352.55,334.68101369863,140.05,212.5,137.660301369863,197.02071232876696,8591394.0,2667,Zürich,Zahnradbahn,110.0,25,2685064,1247287,8.564882057,47.37093173939999
358,"Zürich, Klusplatz",KLUS,21076.565547808797,17929.1503356164,10432.717235856602,10643.848311952199,8841.30379780822,9087.84653780822,8591233.0,1430,Zürich,"Bus,Tram,Trolleybus",110.0,"3,8,31,33,701,703,704,N16,N19",2685186,1246519,8.566351004400001,47.36400909
595,"Zürich Flughafen, Fracht",FRAF07,671.4400000000002,560.77808219178,270.4,401.04,219.655232876712,341.12284931506804,8588553.0,6232,Zürich Flughafen,"Bus,Tram",121.0,"10,12,520,521,524,530,531,731,733,734,736,737,765",2685450,1256325,8.5717198524,47.4521624741
475,"Opfikon, Schulstrasse",SCHU07,0.0,1.95890410958904,0.0,0.0,0.36186301369863005,1.59704109589041,8580536.0,2286,Opfikon,Bus,121.0,"759,761,N7",2685635,1253955,8.5737180987,47.4308247187
7,"Zollikon, Dufourplatz",DUFP,1005.39,815.882328767123,547.04,458.35,439.25643835616404,376.6258904109591,8576203.0,715,Zollikon,Bus,140.0,"910,912,916,N18",2685700,1243904,8.5726543313,47.3404247734
377,"Zürich, Schlyfi",SYFI,267.232738645419,234.416842191781,100.772588844622,166.460149800797,90.56013643835621,143.85670575342502,8591340.0,2251,Zürich,"Bus,Trolleybus",110.0,"31,N16,N19",2685777,1246370,8.5741452631,47.362592426499994
31,"Zürich, Im Walder",IWAL,438.55,368.32956164383506,216.29,222.26,180.701835616438,187.62772602739696,8591212.0,1315,Zürich,Bus,110.0,77,2685817,1244761,8.5743664451,47.348116895
378,"Zürich, Drusbergstrasse",DRUS,1232.55581314741,1088.97169616438,614.389039442231,618.166773705179,538.701942191781,550.2697539726029,8591115.0,713,Zürich,"Bus,Trolleybus",110.0,"31,N16,N19",2686135,1246125,8.5788366935,47.360342367
379,"Zürich, Waserstrasse",WASE,616.4017410358568,550.365964383562,265.943275298805,350.45846573705205,236.887101643836,313.47886273972597,8591424.0,2836,Zürich,"Bus,Trolleybus",110.0,"31,N16,N19",2686532,1245906,8.5840489182,47.3583208231
687,"Küsnacht ZH, Oberwacht",OBWA,247.63,194.088904109589,106.64,140.99000000000004,83.28416438356159,110.804739726027,8576216.0,1818,Küsnacht ZH,Bus,140.0,"916,919,N18",2686631,1241582,8.5845234198,47.3194203942
629,"Waldburg, Station",WABG,263.8,225.209589041096,147.88999999999996,115.91,120.97871232876699,104.230876712329,8590879.0,2807,Zollikon,Bus,140.0,"910,N18",2687252,1244479,8.5933002466,47.345392403999995
439,"Gockhausen, Dorf",GDOR,912.0697609561747,753.5394246575349,457.20175298804804,454.8680079681271,376.06367123287697,377.47575342465797,8591831.0,1006,Gockhausen,Bus,121.0,"751,N17",2687553,1248555,8.598080013099999,47.382009202700004
383,"Zürich, Zweiackerstrasse",ZWEI,874.9612326693228,779.7806832876709,395.064388844622,479.8968438247009,349.2694564383559,430.51122684931494,8591445.0,3011,Zürich,"Bus,Trolleybus",110.0,"31,N16",2687579,1245780,8.5978814058,47.357049376599996
628,"Zollikerb., Langägerten/Spital",LAEN,178.19,155.766876712329,57.92,120.27,47.788,107.97887671232901,8591023.0,6254,Zollikerberg,Bus,140.0,"91,910,N18",2687598,1244609,8.597903887200001,47.3465156566
672,"Zürich, Trichtenhausenfussweg",TFUS,43.8,38.59835616438351,29.8,14.0,26.155232876712304,12.443123287671199,8591399.0,3769,Zürich,Bus,110.0,91,2687638,1245464,8.598600428300001,47.3541996443
17,"Itschnach, Rebweg",REBW,147.79,120.052246575343,66.2,81.59,52.7756164383562,67.2766301369863,8590668.0,2038,Itschnach,Bus,140.0,"912,919,N18",2687645,1242394,8.598092689400001,47.326589084300004
582,"Zürich, Glockenacker",GLOK,416.48,358.8935342465749,203.642,212.838,173.80784109588996,185.08569315068496,8591162.0,3444,Zürich,Bus,110.0,"701,703,704,N16,N19",2687650,1246213,8.5989058164,47.3609340439
671,"Zürich, Trichtisal",TRSA,53.6,47.007013698630196,26.2,27.4,22.047397260274,24.9596164383562,8591400.0,6416,Zürich,Bus,110.0,91,2687825,1245435,8.6010695089,47.3539139488
465,"Wallisellen, Neugut",WNEU07,1958.46,1628.00767123288,1014.9,943.56,840.2626301369861,787.7450410958899,8590578.0,6659,Wallisellen,"Bus,Tram",121.0,"12,N11",2687983,1251100,8.6042742474,47.4048396385
448,"Dübendorf, Alterszentrum",ALTZ,92.33909000000001,81.53208654794518,11.30909,81.03,10.1996755890411,71.33241095890409,8590547.0,81,Dübendorf,Bus,121.0,"743,744,745,754,N17",2689228,1249236,8.6203943464,47.3879088474
764,"Dübendorf, Kreuzbühl",DKRE,0.0,0.23649315068493101,0.0,0.0,0.019945205479452,0.21654794520547896,8590571.0,1451,Dübendorf,Bus,121.0,"754,N17",2689312,1249264,8.621512295499999,47.3881492734
586,"Binz bei Maur, Fridlimatt",FMAT,376.906,314.3387013698629,176.406,200.5,148.570756164384,165.76794520547898,8590505.0,3467,Binz bei Maur,Bus,121.0,"701,N16",2689594,1246057,8.6246047276,47.3592696935
514,"Binz bei Maur, Bautacher",BBAU,36.85,25.3406849315069,20.15,16.7,13.856575342465801,11.484109589041099,8594250.0,6779,Binz bei Maur,Bus,121.0,744,2690005,1245962,8.6300253152,47.358359335299994
584,"Benglen, Gerlisbrunnen",BGER,673.058,539.596980821917,296.1,376.958,241.57583561643798,298.02114520547894,8590504.0,446,Benglen,Bus,121.0,"703,704,705,N19",2690209,1246250,8.632783267799999,47.3609215027
588,"Maur, Platten",MPLA,20.44,18.6846575342465,7.304,13.136,6.815243835616441,11.8694136986301,8590715.0,1892,Maur,Bus,130.0,"701,N16",2692350,1244330,8.6607247783,47.343357982600004
561,"Dietikon, Oetwilerstrasse",OETW,729.6799999999998,612.082794520548,320.64,409.04,269.661753424658,342.42104109589,8590222.0,1843,Dietikon,Bus,154.0,303,2672353,1251045,8.3972129004,47.4062476373
205,"Geroldswil, Dorfstrasse",DOGE,506.6199075697209,429.56711452054805,229.75623266932297,276.863674900398,198.122340821918,231.44477369863,8590614.0,701,Geroldswil,Bus,154.0,"301,302,304,N30",2673536,1252571,8.4131356356,47.4198406304
504,"Urdorf, Oberurdorf",OBUR,78.54139999999998,72.3775106849315,18.1344,60.407,13.1060668493151,59.271443835616395,8590844.0,3589,Urdorf,Bus,154.0,"302,314",2674336,1247907,8.422961067000001,47.377805204
502,"Birmensdorf ZH, Ristet",RIST,96.6098,66.4357802739726,41.4336,55.1762,28.492694794520496,37.943085479452094,8583214.0,6744,Birmensdorf ZH,Bus,154.0,314,2674798,1246540,8.4288497053,47.3654587438
500,"Schlieren, Meuchwis",SMEU,67.07,55.1743835616438,39.87,27.2,33.2314794520548,21.942904109589,8596006.0,7000,Schlieren,Bus,154.0,307,2675215,1250412,8.4350204141,47.4002341561
499,"Schlieren, Goldschlägistrasse",SGOL,31.88,24.5229589041096,19.2,12.68,14.5353424657534,9.98761643835616,8590798.0,6298,Schlieren,Bus,154.0,307,2675531,1250435,8.439209993099999,47.400404845299995
201,"Weiningen ZH, Ausserdorf",AUSW,409.3337051792831,350.24493150685,212.278764940239,197.054940239044,184.22008219178096,166.02484931506902,8590911.0,125,Weiningen ZH,Bus,154.0,"302,304,N30",2675531,1252356,8.439534541799999,47.4176812222
190,"Schlieren, Nassacker",NASS,191.63438247012002,165.42101369863002,83.6772111553785,107.957171314741,69.9838904109589,95.43712328767123,8590796.0,1694,Schlieren,Bus,154.0,"308,N30",2675730,1249820,8.4417417962,47.3948510192
186,"Schlieren, Feldstrasse",FSTR,432.034661354582,365.65315068493203,241.491195219124,190.543466135458,203.948356164384,161.704794520548,8590790.0,838,Schlieren,Bus,154.0,"302,308",2676182,1250772,8.4478904799,47.4033606604
489,"Zürich, Waidspital",WAIS,1726.89760956175,1420.1427945205498,795.849163346614,931.048446215139,656.61402739726,763.5287671232879,8591419.0,2803,Zürich,Bus,110.0,"38,69",2681760,1250380,8.521707575599999,47.399166447700004
249,"Zürich, Wipkingerplatz",WIPK,2141.88661354582,1905.26767123288,1131.85669322709,1010.0299203187299,1003.1326301369901,902.1350410958898,8591437.0,2937,Zürich,"Bus,Tram",110.0,"13,N4",2681911,1249651,8.523574123300001,47.3925915436
414,"Zürich, Helvetiaplatz",HELV,9499.34976095617,8864.972191780818,4686.4196812749,4812.93007968127,4364.17884931507,4500.79334246575,8591184.0,1158,Zürich,"Tram,Trolleybus",110.0,"8,32",2682099,1247845,8.5257325831,47.376326122200005
239,"Zürich, Dammweg",DAMM,6657.386573705179,5715.20731506849,3357.4635059761,3299.9230677290802,2885.5224109589003,2829.6849041095907,8591110.0,648,Zürich,"Bus,Tram",110.0,"4,13,17,N1,N4,N5,N7,N13",2682101,1249191,8.5260060165,47.38843095
